282,nowosądecki,Nawojowa,Publiczne Gimnazjum w Nawojowej,Nawojowa,Parkowa,94,9%,59,3,51,3,36,3,41,2,93,46,2,93,25,1,55,,0,,0,,0,
283,nowosądecki,Piwniczna-Zdrój,Gimnazjum Publiczne,"Piwniczna-Zdrój",Krynicka,72,10%,74,7,62,6,52,7,49,5,65,61,5,65,42,7,46,4,0,,0,,0,
284,nowosądecki,Piwniczna-Zdrój,Gimnazjum Publiczne w Łomnicy Zdroju,Łomnica-Zdrój,,47,2%,71%,6,65,7,44,5,51,5,47,65,5,47,43,0,,,0,,0,,0,
285,nowosądecki,Podegrodzie,"Zespół Szkół Podstawowo-Gimnazjalnych im. bł.O. St. Papczyńskiego w Podegrodziu - Gimnazjum",Podegrodzie,,104,10%,72,6%,61,6,47,6,50,5,101,59,4,101,36,3,62,,3,20,0,,0,
286,nowosądecki,Podegrodzie,"Gimnazjum im. św. Jadwigi - Królowej Polski wBrzeznej",Brzezna,,81,6%,66,4,60,6,38,4,48,4,76,49,3,76,27,5,39,3,0,,0,,0,
287,nowosądecki,Rytro,Gimnazjum im. Ks. Józefa Woźniackiego,Rytro,,41,2%,72,6,62,6,50,6,54,6,41,60,4,41,41,0,,,0,,0,,0,
288,nowosądecki,Stary Sącz,Gimnazjum im. Jana Pawła II w Gołkowicach,"GołkowiceGórne",,67,13%,72,6,56,5,46,5,51,5,39,68,6,39,48,28,42,3,0,,0,,0,
289,nowosądecki,Stary Sącz,"Gimnazjum im por. Andrzeja Buchmana ps.""Korsak"" w Barcicach",Barcice,,55,7%,68,5,61,6,45,5,55,6,55,57,4,55,37,0,,,0,,0,,0,
290,nowosądecki,Stary Sącz,"Gimnazjum im. Kardynała Stefana Wyszyńskiegow Przysietnicy",Przysietnica,,23,0%,69,5,62,6,55,7,56,7,23,60,4,23,40,0,,,0,,0,,0,
291,nowosądecki,Stary Sącz,Prywatne Gimnazjum,Stary Sącz,Partyzantów,19,11%,87,9,79,9,61,8,71,8,17,95,9,17,83,2,50,,0,,0,,0,
292,nowotarski,m. Nowy Targ,Gimnazjum nr 1 im. Tadeusza Kościuszki,Nowy Targ,"PlacSłowackiego",138,10%,72,6,64,7,47,6,53,6,134,67,5,134,48,4,75,,0,,0,,0,
293,nowotarski,m. Nowy Targ,Gimnazjum nr 2 Nowy Targ,Nowy Targ,Plac Evry,126,6%,72,6,61,6,48,6,54,6,122,71,6,122,52,5,52,5,0,,0,,0,
294,nowotarski,m. Nowy Targ,IV Gimnazjum Małopolskiego Centrum Edukacji,Nowy Targ,Nadwodnia,21,14%,74,7,67,7,54,7,61,8,21,82,7,21,61,0,,,0,,0,,0,
295,nowotarski,m. Nowy Targ,Publiczne Gimnazjum,Nowy Targ,Jana Pawła II,4,0%,40,,36,,22,,32,,4,36,,4,20,0,,,0,,0,,0,
296,nowotarski,Szczawnica,"Publiczne Gimnazjum im. ks. prof. JózefaTischnera w Szczawnicy",Szczawnica,Główna,50,28%,67,5,56,5,40,4,53,6,47,50,3,47,34,3,53,,3,22,0,,0,
297,nowotarski,Czarny Dunajec,Gimnazjum w Załucznem,Załuczne,,39,3%,62,3,59,5,47,6,46,4,39,42,2,39,26,0,,,0,,0,,0,
298,nowotarski,Czarny Dunajec,Gimnazjum im. Jana Pawła II w Cichem,Ciche,,20,10%,66,4,53,4,49,6,57,7,20,64,5,20,44,0,,,0,,0,,0,
299,nowotarski,Czarny Dunajec,Gimnazjum w Piekielniku,Piekielnik,,33,6%,70,5,61,6,52,7,53,6,33,66,5,33,44,0,,,0,,0,,0,
300,nowotarski,Czarny Dunajec,"Publiczne Gimnazjum Stow. Przyjaciół SzkółKatolickich w Starem Bystrem",Stare Bystre,,17,35%,73,6,59,5,43,5,56,7,17,57,4,17,32,0,,,0,,0,,0,
301,nowotarski,Czarny Dunajec,Gimnazjum w Czarnym Dunajcu,Czarny Dunajec,Jana Pawła II,67,4%,67,5,66,7,48,6,54,6,56,60,4,56,40,11,70,7,0,,0,,0,
302,nowotarski,Czarny Dunajec,"Katolickie Gimnazjum Integracyjne SPSK im. JanaPawła II",Czerwienne,,33,18%,50%,2,44,2,30,2,40,2,30,43,2,29,20,3,47,,0,,0,,0,
303,nowotarski,Czarny Dunajec,Gimnazjum w Ratułowie,Ratułów,,23,4%,66,4,54,4,39,4,47,4,23,58,4,23,34,0,,,0,,0,,0,
304,nowotarski,Czarny Dunajec,Gimnazjum Nr 1 w Cichem,Ciche,,19,11%,69,%5,53,4,42,5,51,5,19,63,5,19,44,0,,,0,,0,,0,
305,nowotarski,Czorsztyn,Gminne Publiczne Gimnazjum w Maniowach,Maniowy,Szkolna,51,18%,72,6,65,7,52,7,53,6,51,60,4,51,37,0,,,0,,0,,0,
306,nowotarski,Czorsztyn,"Gminne Publiczne Gimnazjum w SromowcachNiżnych","SromowceNiżne",Szkolna,37,11%,78,7,68,7,48,6,58,7,27,77,7,27,58,10,47,4,0,,0,,0,
307,nowotarski,Jabłonka,Gimnazjum im. Jana Pawła II w Zubrzycy Górnej,"ZubrzycaGórna",,41,2%,69,5,58,5,45,5,51,5,14,58,4,14,41,27,47,4,0,,0,,0,
308,nowotarski,Jabłonka,"Zespół Szkół w Podwilku - Gimnazjum wPodwilku",Podwilk,,16,13%,69,5,67,7,45,5,53,6,13,67,5,13,54,3,54,,0,,0,,0,
309,nowotarski,Jabłonka,Gimnazjum w Lipnicy Małej,Lipnica Mała,,53,2%,65,4,60,6,48,6,52,5,53,63,5,53,42,0,,,0,,0,,0,
310,nowotarski,Jabłonka,Gimnazjum w Zubrzycy Dolnej,Zubrzyca Dolna,,27,11%,66,4,56,5,51,6,53,6,14,73,6,14,48,13,50,5,0,,0,,0,
311,nowotarski,Jabłonka,Gimnazjum w Chyżnem,Chyżne,,12,0%,69,5,57,5,63,8,63,8,12,57,4,12,32,0,,,0,,0,,0,
312,nowotarski,Jabłonka,Gimnazjum w Orawce,Orawka,,17,0%,76,7,62,6,48,6,56,7,16,60,4,16,40,1,50,,0,,0,,0,
313,nowotarski,"Krościenko nadDunajcem","Publiczne Gimnazjum w Krościenku nadDunajcem",Krościenko,Biały Potok,67,7%,73,6,58,5,44,5,56,7,56,68,6,56,50,11,47,4,1,35,0,,0,
314,nowotarski,"Krościenko nadDunajcem",VI Gimnazjum Małopolskiego Centrum Edukacji,"Krościenko nadDunajcem",Zdrojowa,15,0%,81,8,76,8,63,8,68,8,15,96,9,15,80,0,,,0,,0,,0,
315,nowotarski,Lipnica Wielka,Gimnazjum,Lipnica Wielka,,65,9%,60,3,52,4,40,4,47,4,52,54,3,47,31,13,67,7,13,41,0,,0,
316,nowotarski,Łapsze Niżne,Gimnazjum w Łapszach Niżnych,Łapsze Niżne,Długa,84,10%,67,5,60,6,47,6,53,6,59,62,5,59,43,25,41,3,0,,0,,0,
317,nowotarski,Łapsze Niżne,Gimnazjum,Frydman,Szkolna,26,15%,71,6,69,8,44,5,56,7,24,66,5,24,43,2,73,,0,,0,,0,
318,nowotarski,Nowy Targ,"Zespół Szkoły Podstawowej i Gimnazjum -Gimnazjum nr 4 w Gronkowie",Gronków,,18,0%,69,5,64,7,45,5,54,6,18,50,3,18,27,0,,,0,,0,,0,
319,nowotarski,Nowy Targ,Gimnazjum Nr 3 w Klikuszowej,Klikuszowa,,62,11%,72,6,65,7,50,6,54,6,58,57,4,58,34,4,48,,4,25,0,,0,
320,nowotarski,Nowy Targ,"Publiczne Gimnazjum w Łopusznej im. ks. prof.Józefa Tischnera",Łopuszna,Szkolna,16,38%,79,8,67,7,51,6,59,7,11,81,7,11,64,5,68,7,0,,0,,0,
321,nowotarski,Nowy Targ,"Publiczne Gimnazjum Nr 1 z OddziałamiDwujęzycznymi im. Jana Pawła II w Krempachach",Krempachy,Kamieniec,78,4%,%65,4,54,4,43,5,49,5,68,57,4,68,33,10,44,4,0,,0,,0,
322,nowotarski,Nowy Targ,"Gimnazjum nr 2 im. Kazimierza Przerwy -Tetmajera",Ludźmierz,K. P. Tetmajera,50,10%,80,8,62,6,47,6,52,5,48,73,6,48,50,2,38,,0,,0,,0,
323,nowotarski,Nowy Targ,Gimnazjum w Waksmundzie,Waksmund,Na Równi,26,8%,75,7,65,7,61,8,62,8,25,75,7,25,65,1,48,,0,,0,,0,
324,nowotarski,Nowy Targ,Gimnazjum w Ostrowsku,Ostrowsko,Jana Pawła II,12,0%,71,6,56,5,51,6,50,5,12,62,5,12,36,0,,,0,,0,,0,
325,nowotarski,Ochotnica Dolna,Gimnazjum nr 3 w Ochotnicy Górnej,"OchotnicaGórna",Zawady,28,14%,69,5,60,6,56,7,51,5,24,54,3,24,33,4,59,,0,,0,,0,
326,nowotarski,Ochotnica Dolna,Publiczne Gimnazjum nr 1,Tylmanowa,,41,15%,70,5,54,4,43,5,46,4,29,66,5,29,48,12,40,3,0,,0,,0,
327,nowotarski,Raba Wyżna,Gimnazjum Nr 1 w Rabie Wyżnej,Raba Wyżna,,111,11%,67,5,54,4,42,5,48,4,108,54,3,108,32,3,64,,0,,0,,0,
328,nowotarski,Raba Wyżna,"Zespół Szkół w Skawie - Gimnazjum nr 2 im. Św.Dominika Savio",Skawa,,41,12%,71,6,58,5,58,7,55,6,26,88,8,26,68,15,64,7,0,,0,,0,
329,nowotarski,Rabka-Zdrój,Gimnazjum im. Świętej Rodziny w Rabce-Zdroju,Rabka-Zdrój,Jana Pawła II,34,6%,80,8,76,8,57,7,68,8,32,84,8,32,67,2,94,,0,,0,,0,
330,nowotarski,Rabka-Zdrój,Gimnazjum Publiczne nr 1,Rabka-Zdrój,Jana Pawła II,76,16%,70,5,60,6,43,5,50,5,69,67,5,69,46,7,55,5,0,,0,,0,
331,nowotarski,Rabka-Zdrój,Gimnazjum w Rdzawce,Rdzawka,,13,38%,68,5,53,4,41,4,49,5,11,63,5,11,48,2,78,,0,,0,,0,
332,nowotarski,Rabka-Zdrój,Zespół Szkół - Gimnazjum w Chabówce,Chabówka,,16,6%,77,7,60,6,48,6,58,7,16,79,7,16,60,0,,,0,,0,,0,
333,nowotarski,Rabka-Zdrój,Gimnazjum im. Antoniny Zachary - Wnękowej,Ponice,,12,67%,74,7,60,6,43,5,55,6,12,46,2,12,38,0,,,0,,0,,0,
334,nowotarski,Spytkowice,"Gimnazjum im. Wawrzyńca Spytka Jordana wZespole Szkół Podstawowo-Gimnazjalnych wSpytkowicach",Spytkowice,,52,13%,65,4,55,4,48,6,53,6,50,59,4,50,36,2,36,,0,,0,,0,
335,nowotarski,Szaflary,Gimnazjum w Bańskiej Niżnej,Bańska Niżna,,15,7%,68,5,54,4,40,4,50,5,11,56,4,11,35,4,66,,0,,0,,0,
336,nowotarski,Szaflary,Gimnazjum w Maruszynie Górnej,"MaruszynaGórna",Jana Pawła II,7,0%,68,5,58,5,37,4,49,5,1,93,,1,73,6,40,3,0,,0,,0,
337,nowotarski,Szaflary,Gimnazjum w Skrzypnem,Skrzypne,"Św. JadwigiKrólowej",12,17%,66,4,58,5,34,3,47,4,12,59,4,12,39,0,,,0,,0,,0,
338,nowotarski,Szaflary,Gimnazjum w Bańskiej Wyżnej,Bańska Wyżna,Szlak Papieski,7,0%,80,8,61,6,57,7,57,7,7,61,5,7,42,0,,,0,,0,,0,
339,nowotarski,Szaflary,Gimnazjum,Szaflary,Szkolna,33,12%,67,5,54,4,42,5,49,5,33,58,4,33,39,0,,,0,,0,,0,
340,nowotarski,Szaflary,Gimnazjum w Zaskalu,Zaskale,"KardynałaKarola Wojtyły",11,0%,64,4,52,4%,38,4,47,4,11,63,5,11,42,0,,,0,,0,,0,
341,nowotarski,Szaflary,"Zespół Szkoły Podstawowej i Gimnazjum wMaruszynie Dolnej - Gimnazjum",Maruszyna,Jana Pawła II,7,14%,68%,5,51,3,47,6,48,4,7,53,3,7,33,0,,,0,,0,,0,
342,olkuski,Bukowno,Zespół Szkół nr 1 - Gimnazjum nr 1 w Bukownie,Bukowno,Szkolna,58,24%,79,8,65,7,44,5,53,6,52,68,6,40,54,6,73,8,6,41,0,,0,
343,olkuski,Bukowno,Zespół Szkół nr 2 - Gimnazjum nr 2 w Bukownie,Bukowno,Sławkowska,17,41%,67,%5,66,7,47,6,55,6,16,60,4,16,40,1,95,,0,,0,,0,
344,olkuski,Bolesław,"Publiczne Gimnazjum im. Komisji EdukacjiNarodowej w Bolesławiu",Bolesław,Główna,23,22%,75,7,57,5,50,6,55,6,23,60,4,23,44,0,,,0,,0,,0,
345,olkuski,Bolesław,"Zespół Szkół - Gimnazjum im. płk. Fr. Nullo wKrzykawie",Krzykawa,,22,23%,59,3,52,4,35,3,49,5,22,61,5,22,36,0,,,0,,0,,0,
346,olkuski,Bolesław,Gimnazjum w Podlipiu,Podlipie,,9,11%,63,4,56,5,38,4,50,5,9,55,4,9,45,0,,,0,,0,,0,
347,olkuski,Klucze,Gimnazjum im. Jana Pawła II w Kluczach,Klucze,Zawierciańska,85,26%,71,6,61,6,45,5,51,5,75,69,6,75,47,10,58,6,0,,0,,0,
348,olkuski,Olkusz,"Gimnazjum z Oddziałami Integracyjnymi Nr 1 im.Stanisława Wyspiańskiego w Olkuszu",Olkusz,Kochanowskiego,91,24%,68,5,54,4,41,4,45,3,91,62,5,91,42,0,,,0,,0,,0,
349,olkuski,Olkusz,Gimnazjum Nr 4 im. Cypriana Kamila Norwida,Olkusz,Kosynierów,92,27%,70,5,57,5,41,4,51,5,44,71,6,44,46,39,57,6,8,71,10,41,0,
350,olkuski,Olkusz,Gimnazjum Nr 2 w Olkuszu,Olkusz,Żeromskiego,64,20%,71,6,57,5,50,6,53,6,61,66,5,60,43,0,,,0,,1,60,0,
351,olkuski,Olkusz,"Gimnazjum Nr 3 im. Aleksandra hr. Fredry wOlkuszu",Olkusz,Korczaka,144,26%,82,8,72,8,58,7,60,7,139,85,8,139,69,4,72,,1,58,0,,0,
352,olkuski,Olkusz,"Gimnazjum dla Młodzieży w Olkuszu ZakładuDoskonalenia Zawodowego w Katowicach",Olkusz,Francesco Nullo,20,0%,27,1,29,1,17,1,29,1,21,30,1,21,13,0,,,0,,0,,0,
353,olkuski,Trzyciąż,"Gimnazjum w Zespole Szkół im. WincentegoWitosa w Zadrożu",Zadroże,,28,14%,65,4,46,2,35,3,47,4,28,48,3,28,25,0,,,0,,0,,0,
354,olkuski,Trzyciąż,Zespół Szkół w Jangrocie - Publiczne Gimnazjum,Jangrot,,29,3%,69,5,59,5,45,5,52,5,29,57,4,29,38,0,,,0,,0,,0,
355,olkuski,Trzyciąż,"Zespół Szkół - Gimnazjum im. Św. KrólowejJadwigi w Suchej",Sucha,Sucha,10,0%,66,4,63,6,43,5,56,7,10,64,5,10,48,0,,,0,,0,,0,
356,olkuski,Wolbrom,"Zespół Szkół w Wolbromiu - Gimnazjum nr 2 wWolbromiu",Wolbrom,Pod Lasem,40,8%,78,7,65,7,52,7,58,7,40,65,5,40,46,0,,,0,,0,,0,
357,olkuski,Wolbrom,"Zespół Szkół w Gołaczewach - Gimnazjum wGołaczewach",Gołaczewy,Stara Wieś,23,13%,71,6,59,5,65,8,61,8,23,74,6,23,44,0,,,0,,0,,0,
358,olkuski,Wolbrom,"Gimnazjum im. Króla Jana III Sobieskiego wDłużcu",Dłużec,,10,0%,73,6,64,%7,49,6,52,5,10,76,7,10,54,0,,,0,,0,,0,
359,olkuski,Wolbrom,"Zespół Szkół - Gimnazjum im. Kardynała S.Wyszyńskiego w Wierzchowisku",Wierzchowisko,,24,17%,84%,8,74,8,64,8,62,8,20,70,6,20,53,0,,,0,,4,83,4,50
360,olkuski,Wolbrom,"Zespół Szkół w Zarzeczu - Gimnazjum im. KrólaWładysława Łokietka w Zarzeczu",Zarzecze,Szkolna,21,10%,84,8,74,8,56,7,65,8,17,73,6,17,54,0,,,0,,4,98,4,83
361,olkuski,Wolbrom,Gimnazjum nr 4 w Wolbromiu,Wolbrom,"os. WładysławaŁokietka",120,4%,74,%7,64,7,53,7,53,6,118,70,6,118,53,2,74,,2,50,0,,0,
362,oświęcimski,m.Oświęcim,Miejskie Gimnazjum nr 4 im. Zofii Kossak,Oświęcim,Wyzwolenia,28,11%,60,3,55,4,35,3,46,4,26,57,4,26,38,2,34,,0,,0,,0,
363,oświęcimski,m.Oświęcim,"Miejskie Gimnazjum nr 1 z klasami sportowymiim. Marii Skłodowskiej-Curie",Oświęcim,Słowackiego,70,13%,74,7,59,5,53,7,52,5,70,66,5,70,46,0,,,0,,0,,0,
364,oświęcimski,m.Oświęcim,"Miejskie Gimnazjum nr 2 im. ŁukaszaGórnickiego",Oświęcim,Olszewskiego,119,5%,75,7,65,7,50,6,60,7,118,70,6,118,51,1,93,,0,,0,,0,
365,oświęcimski,m.Oświęcim,Gimnazjum Towarzystwa Salezjańskiego,Oświęcim,Jagiełły,70,11%,82,8,74,8,66,8,63,8,69,81,7,69,66,1,80,,0,,0,,0,
366,oświęcimski,m.Oświęcim,Gimnazjum Mistrzostwa Sportowego,Oświęcim,Bema,12,8%,71,6,56,5,58,7,50,5,12,71,6,12,51,0,,,0,,0,,0,
367,oświęcimski,Brzeszcze,"Gimnazjum nr 1 z Oddziałami Integracyjnymi im.ks. J. Twardowskiego",Brzeszcze,Szkolna,92,30%,76,7,63,6,53,7,56,7,87,74,6,87,57,5,78,8,1,93,0,,0,
368,oświęcimski,Brzeszcze,Gimnazjum nr 2,Brzeszcze,Lipowa,78,44%,64,4,51,3,38,4,47,4,70,64,5,70,45,8,42,3,0,,0,,0,
369,oświęcimski,Chełmek,"Publiczne Gimnazjum Nr 2 im. Cypriana KamilaNorwida w Chełmku",Chełmek,"MarszałkaPiłsudskiego",51,10%,70,5,55,4,38,4,48,4,42,71,6,42,49,9,39,3,0,,0,,0,
370,oświęcimski,Chełmek,Publiczne Gimnazjum Nr 1,Chełmek,B. Chrobrego,25,20%,69,5,68,7,44,5,53,6,25,73,6,25,54,0,,,0,,0,,0,
371,oświęcimski,Chełmek,"Publiczne Gimnazjum im. Kardynała AdamaStefana Sapiehy w Bobrku",Bobrek,Nadwiślańska,13,15%,69,5,53,4,51,6,45,3,6,74,6,6,62,7,54,5,0,,0,,0,
372,oświęcimski,Chełmek,Gimnazjum w Gorzowie,Gorzów,Szkolna,16,6%,65,4,55,4,39,4,46,4,16,58,4,16,38,0,,,0,,0,,0,
373,oświęcimski,Kęty,Gimnazjum nr 3,Kęty,Szkolna,18,11%,72,6,66,7,48,6,59,7,13,87,8,13,66,5,50,5,2,31,0,,0,
374,oświęcimski,Kęty,"Gimnazjum nr 1 im. Feliksa Dyczkowskiego wKętach",Kęty,"Jana IIISobieskiego",52,2%,74,7,64,%7,58,7,60,7,50,78,7,50,63,2,59,,0,,0,,0,
375,oświęcimski,Kęty,Gimnazjum Nr 2 w Kętach,Kęty,Wyspiańskiego,64,8%,69%,5,57,5,41,4,48,4,59,71,6,59,51,4,39,,0,,0,,0,
376,oświęcimski,Kęty,Gimnazjum w Bielanach,Bielany,Łęcka,34,18%,66,4,52,4,36,3,48,4,27,64,5,27,40,7,43,3,3,13,0,,0,
377,oświęcimski,Kęty,Gimnazjum w Bulowicach,Bulowice,Bielska,42,2%,72,6,68,7,55,7,58,7,40,71,6,40,51,1,38,,0,,0,,0,
378,oświęcimski,Kęty,Gimnazjum w Nowej Wsi,Nowa Wieś,Konarskiego,44,14%,72,6,66,7,56,7,58,7,43,71,6,43,52,1,70,,1,60,0,,0,
379,oświęcimski,Kęty,Powiatowe Gimnazjum w Kętach,Kęty,Wyspiańskiego,83,8%,86,9,70,8,68,8,64,8,83,87,8,83,73,0,,,0,,0,,0,
380,oświęcimski,Kęty,Gimnazjum w Witkowicach,Witkowice,Beskidzka,17,6%,68,5,56,5,31,3,45,3,14,53,3,14,34,3,54,,3,30,0,,0,
381,oświęcimski,Oświęcim,"Gimnazjum Gminne Nr 2 im. Komisji EdukacjiNarodowej w Zaborzu",Zaborze,Jezioro,130,6%,76,7,68,7,55,7,57,7,123,73,6,123,51,7,70,7,1,98,0,,0,
382,oświęcimski,Oświęcim,"Gimnazjum Gminne nr 1 im. mjr. PiotraSzewczyka w Rajsku",Rajsko,Edukacyjna,47,11%,69,5,54,4,44,5,51,5,29,86,8,29,66,18,42,3,0,,0,,0,
383,oświęcimski,Polanka Wielka,"Publiczne Gimnazjum im. Karola Wojtyły wPolance Wielkiej",Polanka Wielka,Długa,44,7%,65,4,59,5,38,4,50,5,44,62,5,44,41,0,,,0,,0,,0,
384,oświęcimski,Przeciszów,"Zespół Szkół Podstawowo-Gimnazjalnych,Gimnazjum nr 3 w Przeciszowie - Podlesiu",Przeciszów,Podlesie,19,16%,69,5,59,5,53,7,57,7,19,66,5,19,50,0,,,0,,0,,0,
385,oświęcimski,Przeciszów,"Zespół Szkół Podstawowo-Gimnazjalnych -Gimnazjum Nr 2 w Piotrowicach",Piotrowice,Andrychowska,27,7%,79,8,63,6,54,7,51,5,27,66,5,27,51,0,,,0,,0,,0,
386,oświęcimski,Przeciszów,"Zespół Szkół Podstawowo-GimnazjalnychGimnazjum Nr 1 w Przeciszowie",Przeciszów,Szkolna,22,0%,70,5,58,5,42,5,51,5,21,59,4,21,42,1,33,,0,,0,,0,
387,oświęcimski,Zator,Gimnazjum,Zator,Kongresowa,45,2%,77,7,57,5,46,5,53,6,44,70,6,44,49,1,95,,1,70,0,,0,
388,oświęcimski,Zator,Gimnazjum,Graboszyce,,19,16%,76,7,59,5,53,7,51,5,13,54,3,13,31,6,71,8,6,43,0,,0,
389,oświęcimski,Zator,Gimnazjum Publiczne w Podolszu,Podolsze,Zatorska,18,17%,74,7,58,5,59,7,45,3,12,64,5,12,36,6,48,4,0,,0,,0,
390,proszowicki,Koniusza,Gimnazjum w Posądzy,Posądza,,33,12%,70,5,62,6,53,7,64,8,33,55,4,33,35,0,,,0,,0,,0,
391,proszowicki,Koniusza,Gimnazjum w Biórkowie Wielkim,Biórków Wielki,,41,7%,64,4,51,3,34,3,44,3,41,60,4,41,35,0,,,0,,0,,0,
392,proszowicki,Koszyce,"Gimnazjum im. S. Wyspiańskiego w CentrumOświatowym w Koszycach",Koszyce,"M. C.Skłodowskiej",36,14%,67,5,57,5,37,4,50,5,36,59,4,36,37,0,,,0,,0,,0,
393,proszowicki,Nowe Brzesko,Gimnazjum w Sierosławicach,Sierosławice,,31,10%,67%,5,49,3,46,5,50,5,31,58,4,31,40,0,,,0,,0,,0,
394,proszowicki,Nowe Brzesko,Gimnazjum w Nowym Brzesku,Nowe Brzesko,Krakowska,31,32%,74,7,60,6,38,4,57,7,31,49,3,31,30,0,,,0,,0,,0,
395,proszowicki,Pałecznica,Gimnazjum w Pałecznicy,Pałecznica,Św. Jakuba,41,12%,69,5,57,5,43,5,49,5,34,66,5,34,44,7,38,2,0,,0,,0,
396,proszowicki,Proszowice,"Gimnazjum w Proszowicach im. 6 BrygadyDesantowo-Szturmowej gen. S. Sosabowskiego",Proszowice,Kopernika,114,13%,68,5,59,5,51,6,56,7,108,69,6,108,49,6,69,7,6,47,0,,0,
397,proszowicki,Proszowice,"Gimnazjum w Zespole Szkół im. Św. JadwigiKrólowej w Klimontowie",Klimontów,,17,29%,77,7,59,5,36,3,47,4,17,50,3,17,34,0,,,0,,0,,0,
398,proszowicki,Proszowice,Gimnazjum w Kościelcu,Kościelec,,19,32%,66,4,51,3,52,7,51,5,19,65,5,19,59,0,,,0,,0,,0,
399,proszowicki,Proszowice,Niepubliczne Gimnazjum w Koczanowie,Koczanów,,8,63%,76,7,73,8,62,8,68,8,7,65,5,7,35,1,53,,0,,0,,0,
400,proszowicki,Radziemice,Gimnazjum im. Jana Pawła II w Radziemicach,Radziemice,,13,0%,70,5,52,4,46,5,47,4,13,57,4,13,31,0,,,0,,0,,0,
401,suski,m. Jordanów,Publiczne Gimnazjum w Jordanowie,Jordanów,Konopnickiej,64,30%,76,7,63,6,49,6,56,7,58,68,6,58,48,6,55,5,0,,0,,0,
402,suski,Sucha Beskidzka,"Zespół Szkół Szkoła Podstawowa Nr 1 iGimnazjum w Suchej Beskidzkiej - Gimnazjum","SuchaBeskidzka","Płk. TadeuszaSemika",85,29%,71,6,58,5,44,5,50,5,81,65,5,81,44,4,46,,0,,0,,0,
403,suski,Budzów,Gimnazjum w Budzowie,Budzów,,104,27%,70,5,59,5,41,4,50,5,97,58,4,97,37,7,59,6,0,,0,,0,
404,suski,Bystra-Sidzina,Gimnazjum nr 2 w Bystrej Podhalańskiej,"BystraPodhalańska",,51,24%,70,5,59,5,41,4,45,3,44,53,3,44,36,7,49,5,0,,0,,0,
405,suski,Bystra-Sidzina,"Gimnazjum nr 1 w Zespole Szkół im. DzieciZamojszczyzny",Sidzina,,40,40%,67,5,56,5,42,5,49,5,15,71,6,15,52,25,44,4,0,,0,,0,
406,suski,Jordanów,Gimnazjum Publiczne w Łętowni,Łętownia,,45,51%,68,5,58,5,48,6,55,6,34,69,6,34,53,11,48,4,0,,0,,0,
407,suski,Jordanów,Gimnazjum Publiczne w Osielcu,Osielec,,40,8%,67,5,66,7,55,7,47,4,27,73,6,27,59,13,38,2,0,,0,,0,
408,suski,Jordanów,Zespół Szkół w Naprawie - Gimnazjum,Naprawa,,21,24%,67,5,58,5,42,5,49,5,18,74,6,18,59,3,72,,0,,0,,0,
409,suski,Jordanów,"Zespół Szkół - Publiczne Gimnazjum wToporzysku",Toporzysko,,24,17%,72,6,57,5,40,4,48,4,13,71,6,13,58,11,50,5,0,,0,,0,
410,suski,Jordanów,Gimnazjum Publiczne w Wysokiej,Wysoka,,10,40%,76,7,56,5,43,5,54,6,7,75,7,7,61,3,46,,0,,0,,0,
411,suski,"MakówPodhalański","Zespół Szkół - Gimnazjum im. Ks. dr StanisławaCzartoryskiego","MakówPodhalański",Wolności,62,15%,74,7,69,8,58,7,60,7,62,75,7,62,58,0,,,0,,0,,0,
412,suski,"MakówPodhalański","Zespół Szkół w Białce - Gimnazjum im. KsiędzaKardynała Stefana Wyszyńskiego w Białce",Białka,,36,19%,75,7,58,%5,49,6,54,6,34,61,5,34,43,2,69,,2,53,0,,0,
413,suski,"MakówPodhalański","Zespół Szkół - Gimnazjum im. Jana Pawła II wJuszczynie",Juszczyn,,31,26%,68%,5,68,7,49,6,52,5,29,71,6,29,53,2,58,,2,38,0,,0,
414,suski,"MakówPodhalański","Zespół Szkół w Grzechyni - Gimnazjum wGrzechyni",Grzechynia,,16,19%,63,4,64,7,49,6,53,6,11,70,6,11,51,5,71,8,0,,0,,0,
415,suski,Stryszawa,Gimnazjum nr 2 w Lachowicach,Lachowice,,29,31%,78,7,63,6,53,7,48,4,25,65,5,25,42,4,49,,4,15,0,,0,
416,suski,Stryszawa,"Zespół Szkół Samorządowych - Gimnazjum nr 3im. Kazimierza Pułaskiego w Krzeszowie",Krzeszów,,29,31%,72,6,58,5,53,7,49,5,22,68,6,22,46,7,59,6,7,35,0,,0,
417,suski,Stryszawa,Gimnazjum Nr 1 w Stryszawie,Stryszawa,,61,13%,70,5,61,6,51,6,51,5,55,67,5,55,45,6,62,6,3,56,0,,0,
418,suski,Zawoja,"Zespół Szkół w Zawoi Centrum - Gimnazjum Nr 1im. Franciszka Krysty Zawoja Centrum",Zawoja,,26,8%,64,4,54,4,43,5,50,5,19,76,7,19,56,7,62,6,1,63,0,,0,
419,suski,Zawoja,Zespół Szkół w Skawicy - Gimnazjum,Skawica,,30,20%,71,6,54,4,40,4,51,5,11,63,5,11,36,19,75,8,19,41,0,,0,
420,suski,Zembrzyce,"Gimnazjum w Zespole Szkół im. KazimierzaPrzerwy-Tetmajera w Zembrzycach",Zembrzyce,ks. Kobyłeckiego,30,40%,69,5,56,5,41,4,52,5,25,57,4,25,37,5,59,6,0,,0,,0,
