     mwg14      | dochod_bud_pra 
 12610393926207 |           4326
 12610393926208 |           4150
 12610393926301 |           4355
 12610393926302 |           4241
 12610393926303 |           4260
 12610393926304 |           4260
 12610393926305 |           4354
 12610393926306 |           4260
 12610393926307 |           4260
 12610393926401 |           4334
 12610393926402 |           4334
 12610393926403 |           4334
 12610393926404 |           4334
 12610393926405 |           4334
 12610393926406 |           4334
 12610393926407 |           4334
 12610393926408 |           4377
 12610393926501 |           4295
 12610393926502 |           4339
 12610393926503 |           4295
 12610393926504 |           4295
 12610393926505 |           4158
 12610393926506 |           4320
 12610393926507 |           4295
 12610393926601 |           4249
 12610393926602 |           4249
 12610393926603 |           4242
 12610393926604 |           4206
 12610393926605 |           4062
 12610393926606 |           4302
 12610393926701 |           4368
 12610393926702 |           4222
 12610393926703 |           4269
 12610393926704 |           4280
 12610393926705 |           4219
 12610393926706 |           4441
 12610493926801 |           4759
 12610493926802 |           4759
 12610493926803 |           4949
 12610493926804 |           4964
 12610493926805 |           4953
 12610493926806 |           4797
 12610493926807 |           4527
 12610493926808 |           4921
 12610493926809 |           4464
 12610493926911 |           4471
 12610493926912 |           4360
 12610493926913 |           4902
 12610493926914 |           4904
 12610493926915 |           5228
 12610493926916 |           5398
 12610493926917 |           4947
 12610493926918 |           4938
 12610493926919 |           5208
 12610493926921 |           4422
 12610493926922 |           4350
 12610493926923 |           3967
 12610493926924 |           4764
 12610493926925 |           4703
 12610493926931 |           5020
 12610493926932 |           4749
 12610493926933 |           4875
 12610493926934 |           4489
 12610493926935 |           4948
 12610493926936 |           4504
 12610493926937 |           4377
 12610493926938 |           4647
 12610493926939 |           4695
 12610493926941 |           4567
 12610493926942 |           4862
 12610493926943 |           4396
 12610493926944 |           4653
 12610493926945 |           4425
 12610493926946 |           4361
 12610493926951 |           4102
 12610493926952 |           4090
 12610493926953 |           4069
 12610493926954 |           4758
 12610493926955 |           4937
 12610493926961 |           5217
 12610493926962 |           5217
 12610493926963 |           5521
 12610493926964 |           4714
 12610493926965 |           5217
 12610493926966 |           5217
 12610493926967 |           5217
 12610493927011 |           4957
 12610493927012 |           4957
 12610493927013 |           5238
 12610493927014 |           4718
 12610493927015 |           4672
 12610493927016 |           4957
 12610493927017 |           5060
 12610493927018 |           4957
 12610493927019 |           4933
 12610493927021 |           6129
 12610493927022 |           5330
 12610493927023 |           4872
 12610493927024 |           5280
 12610493927025 |           5280
 12610493927101 |           4910
 12610493927102 |           4954
 12610493927103 |           5021
 12610493927104 |           5393
 12610493927105 |           4954
 12610493927106 |           5206
 12610493927107 |           4444
 12610493927201 |           4804
 12610493927202 |           4804
 12610493927203 |           4996
 12610493927204 |           4804
 12610493927205 |           4804
 12610493927206 |           4804
 12610493927207 |           4835
 12610493927208 |           4693
 12610493927301 |           4955
 12610493927302 |           4955
 12610493927303 |           4640
 12610493927304 |           4955
 12610493927305 |           4955
 12610493927306 |           4955
 12610493927307 |           5073
 12610493927401 |           5266
 12610493927402 |           4958
 12610493927403 |           4873
 12610493927404 |           4960
 12610493927405 |           4927
 12610493927406 |           4873
 12610493927407 |           4876
 12610493927501 |           5202
 12610493927502 |           4935
 12610493927503 |           4932
 12610493927504 |           4935
 12610493927505 |           5081
 12610493927611 |           5065
 12610493927612 |           5057
 12610493927613 |           4769
 12610493927621 |           4629
 12610493927622 |           4676
 12610493927623 |           5019
 12610493927624 |           5019
 12610493927625 |           5019
 12610493927626 |           5019
 12610493927627 |           5290
 12610493927628 |           5019
 12610493927631 |           5078
 12610493927632 |           4998
 12610493927633 |           4862
 12610493927634 |           5036
 12610493927701 |           5143
 12610493927702 |           5205
 12610493927703 |           5059
 12610493927704 |           4759
 12610493927705 |           4559
 12610493927706 |           5722
 12610493927707 |           5080
 12610493927801 |           5069
 12610493927802 |           4641
 12610493927803 |           5185
 12610493927804 |           4512
 12610493927805 |           4737
 12610493927806 |           4765
 12610493927901 |           4863
 12610493927902 |           4854
 12610493927903 |           5217
 12610493927904 |           4717
 12610493927905 |           5244
 12610493927906 |           4929
 12610493927907 |           4812
 12610493928001 |           4694
 12610493928002 |           4754
 12610493928003 |           5096
 12610493928004 |           5026
 12610493928005 |           4925
 12610493928101 |           4594
 12610493928102 |           5000
 12610493928103 |           7055
 12610493928104 |           5019
 12610493928105 |           4468
 12610493928201 |           4724
 12610493928202 |           4901
 12610493928203 |           4596
 12610493928204 |           4942
 12610493928205 |           5062
 12610493928206 |           5128
 12610493928207 |           5526
 12610493928208 |           5423
 12610493928209 |           5128
 12610493928301 |           5341
 12610493928302 |           4853
 12610493928303 |           5398
 12610493928304 |           4575
 12610493928305 |           5015
 12610493928306 |           4885
 12610493928401 |           4916
 12610493928402 |           4916
 12610493928403 |           4916
 12610493928404 |           4916
 12610493928405 |           4560
 12610493928406 |           4916
 12610493928501 |           4945
 12610493928502 |           5053
 12610493928503 |           4945
 12610493928504 |           4945
 12610493928505 |           4945
 12610493928506 |           4945
 12610493928507 |           4945
 12610493928508 |           4945
 12610493928509 |           4945
 12610493928601 |           4972
 12610493928602 |           4972
 12610493928603 |           4972
 12610493928604 |           4972
 12610493928605 |           4972
 12610493928606 |           4972
 12610493928701 |           5324
 12610493928702 |           4973
 12610493928703 |           4973
 12610493928704 |           4973
 12610493928705 |           4768
 12610493928706 |           4973
 12610493928707 |           4973
 12610493928708 |           4973
 12610493928709 |           4973
 12610493928801 |           4935
 12610493928802 |           4935
 12610493928803 |           4935
 12610493928804 |           4854
 12610493928805 |           4938
 12610493928806 |           5144
 12610493928901 |           5000
 12610493929001 |           4807
 12610493929002 |           4807
 12610493929003 |           4807
 12610493929004 |           4807
 12610493929005 |           4807
 12610493929006 |           4807
 12610493929101 |           4552
 12610493929102 |           4939
 12610493929103 |           4954
 12610493929104 |           4650
 12610493929105 |           4939
 12610493929106 |           5350
 12610493929107 |           4939
 12610493929201 |           4965
 12610493929202 |           4965
 12610493929203 |           4965
 12610493929204 |           4965
 12610493929205 |           4965
 12610493929206 |           5220
 12610493929207 |           4965
 12610493929208 |           4965
 12610493929301 |           5019
 12610493929302 |           5019
 12610493929303 |           4900
 12610493929304 |           5019
 12610493929305 |           5019
 12610493929306 |           5019
 12610493929307 |           4839
 12610493929308 |           5019
 12610493929309 |           5019
 12610493929401 |           4910
 12610493929402 |           4861
 12610493929403 |           5009
 12610493929404 |           4861
 12610493929405 |           4737
 12610493929406 |           4861
 12610493929407 |           4861
 12610493929408 |           4861
 12610493929409 |           4748
 12610493929501 |           5556
 12610493929502 |           4645
 12610493929503 |           4948
 12610493929504 |           4948
 12610493929505 |           4731
 12610493929506 |           5181
 12610493929507 |           4939
 12610493929508 |           4948
 12610493929601 |           4904
 12610493929602 |           4904
 12610493929603 |           4505
 12610493929604 |           4904
 12610493929605 |           4904
 12610493929606 |           4904
 12610493929607 |           4904
 12610493929608 |           5009
 12610493929701 |           4971
 12610493929702 |           4971
 12610493929703 |           4971
 12610493929704 |           4971
 12610493929705 |           4971
 12610493929706 |           4971
 12610493929707 |           4971
 12610493929801 |           5227
 12610493929802 |           4823
 12610493929803 |           5041
 12610493929804 |           5041
 12610493929805 |           5041
 12610493929806 |           5041
 12610493929807 |           5027
 12610493929808 |           5107
 12610493929901 |           4879
 12610493929902 |           4879
 12610493929903 |           5164
 12610493929904 |           4879
 12610493929905 |           4879
 12610493929906 |           4879
 12610493929907 |           4879
 12610493930001 |           4893
 12610493930002 |           4893
 12610493930003 |           4893
 12610493930004 |           4893
 12610493930005 |           4949
 12610493930006 |           4893
 12610493930111 |           4602
 12610493930112 |           4609
 12610493930113 |           4933
 12610493930114 |           4933
 12610493930115 |           4933
 12610493930116 |           5137
 12610493930117 |           5272
 12610493930118 |           4933
 12610493930121 |           4784
 12610493930122 |           4581
 12610493930123 |           4531
 12610493930124 |           4799
 12610493930125 |           4830
 12610493930126 |           7224
 12610493930131 |           5151
 12610493930132 |           5121
 12610493930201 |           4554
 12610493930202 |           4554
 12610493930203 |           4491
 12610493930204 |           4072
 12610493930205 |           4554
 12610493930206 |           4869
 12610493930207 |           4554
 12610493930208 |           4554
 12610493930311 |           4856
 12610493930312 |           4922
 12610493930313 |           5210
 12610493930314 |           4573
 12610493930315 |           5025
 12610493930316 |           5120
 12610493930317 |           5025
 12610493930318 |           4844
 12610493930321 |           4353
 12610493930322 |           5075
 12610493930323 |           4646
 12610493930324 |           4775
 12610493930325 |           4410
 12610493930326 |           4646
 12610493930331 |           4793
 12610493930332 |           5154
 12610493930333 |           5191
 12610493930334 |           5085
 12610493930335 |           4925
 12610493930411 |           4933
 12610493930412 |           4933
 12610493930413 |           5050
 12610493930414 |           4933
 12610493930415 |           4642
 12610493930416 |           4517
 12610493930417 |           4872
 12610493930418 |           4941
 12610493930421 |           4780
 12610493930422 |           4780
 12610493930423 |           4780
 12610493930501 |           4786
 12610493930502 |           5006
 12610493930503 |           4786
 12610493930504 |           4684
 12610493930505 |           4786
 12610493930506 |           4786
 12610493930507 |           4786
 12610493930611 |           4558
 12610493930612 |           4632
 12610493930613 |           5085
 12610493930614 |           5137
 12610493930615 |           5015
 12610493930616 |           5137
 12610493930617 |           5608
 12610493930618 |           5137
 12610493930621 |           5165
 12610493930622 |           5231
 12610493930623 |           5784
 12610493930624 |           4739
 12610493930631 |           4578
 12610493930632 |           4833
 12610493930633 |           4558
 12610493930634 |           5601
 12610493930635 |           4824
 12610493930641 |           4788
 12610493930642 |           4788
 12610493930643 |           4943
 12610493930644 |           4134
 12610493930645 |           4490
 12610493930646 |           5221
 12610493930647 |           5011
 12610493930648 |           4707
 12610493930651 |           5120
 12610493930652 |           4940
 12610493930653 |           5135
 12610493930654 |           5135
 12610493930655 |           5135
 12610493930656 |           5486
 12610493930657 |           4644
 12610493930661 |           5510
 12610493930662 |           5000
 12610493930663 |           4977
 12610493930664 |           4622
 12610493930665 |           4846
 12610493930666 |           4709
 12610493930667 |           4381
 12610493930668 |           4049
 12610493930669 |           4709
 12610493930671 |           6525
 12610493930672 |           5346
 12610493930673 |           5702
 12610493930674 |           5702
 12610493930701 |           4972
 12610493930702 |           5090
 12610493930801 |           4863
 12610493930802 |           4537
 12610493930803 |           4474
 12610493930804 |           4863
 12610493930805 |           4482
 12610493930806 |           4594
 12610493930807 |           5749
 12610493930808 |           5905
 12610493930911 |           4735
 12610493930912 |           4899
 12610493930913 |           4735
 12610493930914 |           4735
 12610493930921 |           4885
 12610493930922 |           4950
 12610493930923 |           4840
 12610493930924 |           4730
 12610493930925 |           4643
 12610493930926 |           5249
 12610493930927 |           5000
 12610493931001 |           5015
 12610493931101 |           5001
 12610493931102 |           4496
 12610493931103 |           4219
 12610493931104 |           4641
 12610493931105 |           4719
 12610493931106 |           4627
 12610493931107 |           4649
 12610493931108 |           4649
 12610493931201 |           4886
 12610493931202 |           4956
 12610493931203 |           4639
 12610493931204 |           5033
 12610493931205 |           4896
 12610493931301 |           4927
 12610493931302 |           4817
 12610493931303 |           5166
 12610493931304 |           4708
 12610493931305 |           4861
 12610493931306 |           4859
 12610493931307 |           4927
 12610493931308 |           4738
 12610493931309 |           4927
 12610493931411 |           4923
 12610493931412 |           4719
 12610493931413 |           4332
 12610493931414 |           4951
 12610493931415 |           4889
 12610493931416 |           4736
 12610493931417 |           4935
 12610493931418 |           5215
 12610493931419 |           5754
 12610493931421 |           4772
 12610493931422 |           4952
 12610493931423 |           5398
 12610493931424 |           4952
 12610493931425 |           4952
 12610493931426 |           4702
 12610493931427 |           4952
 12610493931428 |           4952
 12610493931431 |           4573
 12610493931432 |           6049
 12610493931433 |           5084
 12610493931434 |           5084
 12610493931435 |           4953
 12610493931436 |           4656
 12610493931437 |           5054
 12610493931438 |           5069
 12610493931441 |           5279
 12610493931442 |           5441
 12610493931443 |           5869
 12610493931444 |           5441
 12610493931445 |           4976
 12610493931511 |           6585
 12610493931512 |           7989
 12610493931513 |           6481
 12610493931514 |           6076
 12610493931515 |           6219
 12610493931516 |           6585
 12610493931517 |           7091
 12610493931521 |           4101
 12610493931522 |           3923
 12610493931523 |           3842
 12610493931524 |           3882
 12610493931525 |           3645
 12610493931526 |           4191
 12610493931527 |           4712
 12610493931528 |           4372
 12610493931529 |           4208
 12610493931531 |           3843
 12610493931532 |           4613
 12610493931533 |           4917
 12610493931534 |           4847
 12610493931535 |           4702
 12610493931536 |           4476
 12610493931537 |           5101
 12610493931541 |           5262
 12610493931542 |           4264
 12610493931543 |           3598
 12610493931544 |           3720
 12610493931545 |           5039
 12610493931546 |           4919
 12610493931547 |           4533
 12610493931548 |           4533
 12610493931551 |           5144
 12610493931552 |           5722
 12610493931553 |           5230
 12610493931554 |           5144
 12610493931555 |           5144
 12610493931556 |           5144
 12610493931557 |           5144
 12610493931561 |           5111
 12610493931562 |           4675
 12610493931563 |           4862
 12610493931564 |           4816
 12610493931565 |           5583
 12610493931566 |           5078
 12610493931567 |           5078
 12610493931568 |           5078
 12610493931569 |           5078
 12610493931571 |           5761
 12610493931572 |           5152
 12610493931573 |           5595
 12610493931574 |           5595
 12610493931575 |           6005
 12610493931576 |           5595
 12610493931581 |           6553
 12610493931582 |           6424
 12610493931583 |           6553
 12610493931584 |           6401
 12610493931585 |           6553
 12610493931586 |           6553
 12610493931587 |           6553
 12610493931588 |           6553
 12610493931589 |           6435
 12610493931591 |           6222
 12610493931592 |           6130
 12610493931593 |           6222
 12610493931594 |           6222
 12610493931595 |           6066
 12610493931596 |           6222
 12610493931611 |           5878
 12610493931612 |           5973
 12610493931613 |           5368
 12610493931614 |           5762
 12610493931621 |           4681
 12610493931622 |           4767
 12610493931623 |           4888
 12610493931624 |           5310
 12610493931625 |           4679
 12610493931626 |           4435
 12610493931627 |           4888
 12610493931628 |           5084
 12610493931629 |           4888
 12610493931631 |           4352
 12610493931632 |           4733
 12610493931633 |           5513
 12610493931634 |           5042
 12610493931635 |           4839
 12610493931636 |           4597
 12610493931641 |           5255
 12610493931642 |           4556
 12610493931643 |           4556
 12610493931644 |           5120
 12610493931645 |           5211
 12610493931646 |           4937
 12610493931647 |           5287
 12610493931651 |           5260
 12610493931652 |           5359
 12610493931653 |           4731
 12610493931654 |           5890
 12610493931655 |           5573
 12610493931661 |           4804
 12610493931662 |           4644
 12610493931663 |           4644
 12610493931664 |           4439
 12610493931665 |           4825
 12610493931666 |           4354
 12610493931667 |           5001
 12610493931711 |           5091
 12610493931712 |           5767
 12610493931713 |           4408
 12610493931714 |           4410
 12610493931715 |           4844
 12610493931716 |           4898
 12610493931717 |           4465
 12610493931721 |           5004
 12610493931722 |           5127
 12610493931723 |           4911
 12610493931724 |           4347
 12610493931725 |           4622
 12610493931726 |           4598
 12610493931727 |           6030
 12610493931728 |           5599
 12610493931731 |           4386
 12610493931732 |           4144
 12610493931733 |           4485
 12610493931734 |           5043
 12610493931735 |           4836
 12610493931736 |           5110
 12610493931737 |           5274
 12610493931801 |           5307
 12610493931802 |           4772
 12610493931803 |           4869
 12610493931804 |           4994
 12610493931805 |           5283
 12610493931806 |           4994
 12610493931807 |           4994
 12610493931808 |           4994
 12610493931901 |           4172
 12610493931902 |           4820
 12610493931903 |           5232
 12610493931904 |           5512
 12610493931905 |           5276
 12610493931906 |           4103
 12610493931907 |           4820
 12610493932001 |           5616
 12610493932002 |           4199
 12610493932003 |           4127
 12610493932004 |           4909
 12610493932005 |           4959
 12610493932006 |           4799
 12610493932007 |           5430
 12610493932008 |           4305
 12610493932111 |           4784
 12610493932112 |           4916
 12610493932113 |           4848
 12610493932114 |           6277
 12610493932115 |           5181
 12610493932116 |           4936
 12610493932121 |           5805
 12610493932122 |           6105
 12610493932123 |           5805
 12610493932124 |           5805
 12610493932211 |           5510
 12610493932212 |           4758
 12610493932213 |           4515
 12610493932214 |           4975
 12610493932215 |           4803
 12610493932216 |           4655
 12610493932217 |           4902
 12610493932218 |           4902
 12610493932221 |           4729
 12610493932222 |           5129
 12610493932223 |           5060
 12610493932301 |           4710
 12610493932302 |           4848
 12610493932303 |           4607
 12610493932304 |           4772
 12610493932305 |           4637
 12610493932306 |           5074
 12610493932411 |           4899
 12610493932412 |           4900
 12610493932413 |           4838
 12610493932414 |           4648
 12610493932415 |           4899
 12610493932416 |           5007
 12610493932421 |           4847
 12610493932422 |           5208
 12610493932423 |           5008
 12610493932424 |           5208
 12610493932425 |           5930
 12610493932511 |           4653
 12610493932512 |           4945
 12610493932513 |           4948
 12610493932514 |           4598
 12610493932515 |           4816
 12610493932516 |           5877
 12610493932517 |           5112
 12610493932518 |           4862
 12610493932519 |           4945
 12610493932521 |           5272
 12610493932522 |           4854
 12610493932523 |           4871
 12610493932524 |           4711
 12610493932525 |           4871
 12610493932611 |           5486
 12610493932612 |           4932
 12610493932613 |           4778
 12610493932614 |           4611
 12610493932615 |           5115
 12610493932621 |           4735
 12610493932622 |           4671
 12610493932623 |           5309
 12610493932624 |           4540
 12610493932625 |           4365
 12610493932626 |           4855
 12610493932627 |           5487
 12610493932721 |           5064
 12610493932722 |           4375
 12610493932723 |           4401
 12610493932724 |           4554
 12610493932731 |           4102
 12610493932732 |           4394
 12610493932733 |           4864
 12610493932734 |           4428
 12610493932735 |           4621
 12610493932736 |           4382
 12610493932737 |           4748
 12610493932738 |           6217
 12610493932739 |           4658
 12610493932741 |           4836
 12610493932742 |           5236
 12610493932743 |           5027
 12610493932744 |           5236
 12610493932745 |           4906
 12610493932746 |           5352
 12610493932747 |           5236
 12610493932748 |           5632
 12610493932749 |           5125
 12610493932751 |           5363
 12610493932752 |           5336
 12610493932753 |           5055
 12610493932754 |           4700
 12610493932755 |           4852
 12610493932756 |           4704
 12610493932757 |           4265
 12610493932758 |           4528
 12610493932759 |           4559
 12610493932761 |           5301
 12610493932762 |           4662
 12610493932763 |           4439
 12610493932764 |           4760
 12610493932765 |           4768
 12610493932766 |           4864
 12610493932767 |           4834
 12610493932768 |           4780
 12610493932771 |           4557
 12610493932772 |           5208
 12610493932773 |           4550
 12610493932774 |           4568
 12610493932775 |           4539
 12610493932776 |           4438
 12610493932777 |           4417
 12610493932778 |           4402
 12610493932779 |           4348
 12610493932781 |           4184
 12610493932782 |           4682
 12610493932783 |           4742
 12610493932784 |           4905
 12610493932785 |           5256
 12610493932786 |           6980
 12610493932791 |           4819
 12610493932792 |           5037
 12610493932793 |           4771
 12610493932794 |           5849
 12610493932795 |           4736
 12610493932796 |           4892
 12610493932797 |           4666
 12610493932798 |           4758
 12610493932799 |           4647
 12610493932811 |           5323
 12610493932812 |           4808
 12610493932813 |           5135
 12610493932814 |           4755
 12610493932815 |           4950
 12610493932816 |           5396
 12610493932821 |           5015
 12610493932822 |           4672
 12610493932823 |           4888
 12610493932824 |           4997
 12610493932825 |           5057
 12610493932901 |           5368
 12610493932902 |           5316
 12610493932903 |           4835
 12610493932904 |           4599
 12610493932905 |           5016
 12610493932906 |           4969
 12610493932907 |           4701
 12610493932908 |           4763
 12610493933001 |           5492
 12610493933002 |           4682
 12610493933003 |           4815
 12610493933004 |           4621
 12610493933005 |           4650
 12610493933006 |           5384
 12610493933007 |           4584
 12610493933008 |           5229
 12610493933101 |           4930
 12610493933102 |           4699
 12610493933103 |           5263
 12610493933104 |           5872
 12610493933105 |           6304
 12610493933106 |           5736
 12610493933201 |           4579
 12610493933202 |           4735
 12610493933203 |           4854
 12610493933204 |           4567
 12610493933301 |           4935
 12610493933302 |           4704
 12610493933303 |           4663
 12610493933304 |           4540
 12610493933305 |           4704
 12610493933306 |           4525
 12610493933307 |           4704
 12610493933421 |           4945
 12610493933422 |           4918
 12610493933423 |           4813
 12610493933424 |           4881
 12610493933425 |           4993
 12610493933431 |           4480
 12610493933432 |           4814
 12610493933433 |           4782
 12610493933434 |           4782
 12610493933441 |           4602
 12610493933442 |           4434
 12610493933443 |           4433
 12610493933444 |           4911
 12610493933445 |           4209
 12610493933446 |           4469
 12610493933447 |           4325
 12610493933448 |           4589
 12610493933451 |           4600
 12610493933452 |           4574
 12610493933453 |           4639
 12610493933454 |           4938
 12610493933455 |           4495
 12610493933456 |           4219
 12610493933457 |           4322
 12610493933458 |           4675
 12610493933459 |           4675
 12610493933461 |           5074
 12610493933462 |           4498
 12610493933463 |           5104
 12610493933464 |           4890
 12610493933471 |           4759
 12610493933472 |           4771
 12610493933473 |           4694
 12610493933474 |           4626
 12610493933475 |           4470
 12610493933476 |           4780
 12610493933477 |           4739
 12610493933481 |           4767
 12610493933482 |           5325
 12610493933483 |           4941
 12610493933484 |           4755
 12610493933485 |           4801
 12610493933486 |           5009
 12610493933487 |           4986
 12610493933488 |           4968
 12610493933491 |           4880
 12610493933492 |           5596
 12610493933493 |           5467
 12610493933494 |           5123
 12610493933495 |           6576
 12610493933496 |           5448
 12610493933511 |           5432
 12610493933512 |           4725
 12610493933513 |           4465
 12610493933514 |           4490
 12610493933515 |           4564
 12610493933516 |           4739
 12610493933521 |           5355
 12610493933522 |           5433
 12610493933523 |           4929
 12610493933524 |           5496
 12610493933601 |           4961
 12610493933602 |           5224
 12610493933701 |           4845
 12610493933702 |           4852
 12610493933703 |           4567
 12610493933704 |           4891
 12610493933705 |           4848
 12610493933706 |           4496
 12610493933707 |           4690
 12610493933708 |           5237
 12610493933709 |           5433
 12610493933801 |           4743
 12610493933802 |           5075
 12610493933803 |           4735
 12610493933804 |           4525
 12610493933805 |           4271
 12610493933911 |           4757
 12610493933912 |           4757
 12610493933913 |           4679
 12610493933914 |           4557
 12610493933915 |           4991
 12610493933921 |           5030
 12610493933922 |           5316
 12610493933923 |           5254
 12610493933924 |           5316
 12610493933925 |           5491
 12610493933926 |           5481
 12610493933931 |           4880
 12610493933932 |           4880
 12610493933933 |           4880
 12610493933934 |           4880
 12610493933935 |           4880
 12610493933936 |           4989
 12610493934001 |           4761
 12610493934002 |           5313
 12610493934003 |           4761
 12610493934004 |           4849
 12610493934005 |           4658
 12610493934006 |           4315
 12610493934007 |           4573
 12610493934008 |           4924
 12610493934101 |           4980
 12610493934102 |           5044
 12610493934103 |           4576
 12610493934104 |           4697
 12610493934105 |           5209
 12610493934106 |           4902
 12610493934107 |           4902
 12610493934108 |           4902
 12610493934109 |           4902
 12610493934201 |           4907
 12610493934202 |           4659
 12610493934203 |           6807
 12610493934204 |           4372
 12610493934205 |           4713
 12610493934206 |           4622
 12610493934207 |           4907
 12610493934208 |           4688
 12610493934301 |           4964
 12610493934302 |           5145
 12610493934303 |           5215
 12610493934304 |           4577
 12610493934305 |           4813
 12610493934401 |           4900
 12610493934402 |           4979
 12610493934403 |           5359
 12610493934404 |           4925
 12610493934405 |           4756
 12610493934406 |           5078
 12610493934501 |           4897
 12610493934502 |           5277
 12610493934503 |           5043
 12610493934504 |           5357
 12610493934505 |           5049
 12610493934506 |           4723
 12610493934601 |           5120
 12610493934602 |           5008
 12610493934603 |           4764
 12610493934604 |           4820
 12610493934605 |           4543
 12610493934606 |           4860
 12610493934701 |           5053
 12610493934702 |           4602
 12610493934703 |           5126
 12610493934704 |           5170
 12610493934705 |           5017
 12610493934706 |           5238
 12610493934801 |           4734
 12610493934802 |           5237
 12610493934803 |           4872
 12610493934804 |           5006
 12610493934805 |           4680
 12610493934901 |           4829
 12610493934902 |           5075
 12610493934903 |           4726
 12610493934904 |           4922
 12610493934905 |           4595
 12610493934906 |           4715
 12610493935011 |           4834
 12610493935012 |           4834
 12610493935013 |           4834
 12610493935014 |           4834
 12610493935015 |           4733
 12610493935016 |           4834
 12610493935021 |           5132
 12610493935022 |           5081
 12610493935023 |           4901
 12610493935024 |           5079
 12610493935025 |           5025
 12610493935026 |           5025
 12610493935027 |           5025
 12610493935101 |           4932
 12610493935102 |           4932
 12610493935103 |           4932
 12610493935104 |           4939
 12610493935105 |           5099
 12610493935106 |           4849
 12610493935107 |           4761
 12610493935201 |           4872
 12610493935202 |           4933
 12610493935203 |           4842
 12610493935204 |           5046
 12610493935205 |           4889
 12610493935206 |           5145
 12610493935207 |           4975
 12610493935301 |           4677
 12610493935302 |           4945
 12610493935303 |           4969
 12610493935304 |           4532
 12610493935305 |           5981
 12610493935306 |           4484
 12610493935401 |           5148
 12610493935402 |           4707
 12610493935403 |           5186
 12610493935404 |           4927
 12610493935405 |           4752
 12610493935406 |           5434
 12610493935407 |           5607
 12610493935501 |           5019
 12610493935502 |           4941
 12610493935503 |           4942
 12610493935504 |           4558
 12610493935505 |           4957
 12610493935601 |           4935
 12610493935602 |           4598
 12610493935603 |           4934
 12610493935604 |           4873
 12610493935605 |           4977
 12610493935701 |           4865
 12610493935702 |           5068
 12610493935703 |           4934
 12610493935704 |           4806
 12610493935801 |           4924
 12610493935802 |           5121
 12610493935803 |           4759
 12610493935901 |           4941
 12610493935902 |           4941
 12610493935903 |           4941
 12610493935904 |           4941
 12610493935905 |           4929
 12610493936001 |           5039
 12610493936002 |           4673
 12610493936003 |           5546
 12610493936004 |           5176
 12610493936005 |           4882
 12610493936101 |           5625
 12610493936102 |           4761
 12610493936103 |           5039
 12610493936104 |           4689
 12610493936105 |           4690
 12610493936201 |           4544
 12610493936202 |           5048
 12610493936203 |           5157
 12610493936204 |           4775
 12610493936311 |           4675
 12610493936312 |           4835
 12610493936313 |           4983
 12610493936314 |           4577
 12610493936315 |           4901
 12610493936321 |           5448
 12610493936322 |           5042
 12610493936323 |           5273
 12610493936324 |           5597
 12610493936325 |           4887
 12610493936326 |           4882
 12610493936401 |           4556
 12610493936402 |           4999
 12610493936403 |           4867
 12610493936404 |           4739
 12610493936405 |           4860
 12610493936406 |           4841
 12610493936501 |           4671
 12610493936502 |           4422
 12610493936503 |           4852
 12610493936504 |           4405
 12610493936505 |           4442
 12610493936601 |           4787
 12610493936602 |           5424
 12610493936603 |           5902
 12610493936604 |           5366
 12610493936605 |           5035
 12610493936606 |           5350
 12610493936711 |           4859
 12610493936712 |           4958
 12610493936713 |           4510
 12610493936714 |           4862
 12610493936721 |           5053
 12610493936722 |           4776
 12610493936723 |           4826
 12610493936724 |           4857
 12610493936725 |           4963
 12610493936726 |           4777
 12610493936727 |           5525
 12610493936811 |           4695
 12610493936812 |           4695
 12610493936813 |           4695
 12610493936814 |           4861
 12610493936815 |           4738
 12610493936816 |           4695
 12610493936817 |           4429
 12610493936818 |           4982
 12610493936819 |           4571
 12610493936821 |           5439
 12610493936822 |           4950
 12610493936823 |           4971
 12610493936824 |           5566
 12610493936825 |           5181
 12610493936826 |           5039
 12610493936831 |           5089
 12610493936832 |           4635
 12610493936833 |           5086
 12610493936834 |           5388
 12610493936901 |           5931
 12610493936902 |           5224
 12610493936903 |           4604
 12610493936904 |           4787
 12610493937011 |           4980
 12610493937012 |           5280
 12610493937013 |           4924
 12610493937014 |           4740
 12610493937015 |           4902
 12610493937016 |           4678
 12610493937017 |           4813
 12610493937021 |           4584
 12610493937022 |           4435
 12610493937023 |           5107
 12610493937031 |           4538
 12610493937032 |           4892
 12610493937033 |           4788
 12610493937034 |           4599
 12610493937035 |           5103
 12610493937041 |           4910
 12610493937042 |           5003
 12610493937043 |           4734
 12610493937044 |           4901
 12610493937045 |           4901
 12610493937046 |           4901
 12610493937101 |           5321
 12610493937102 |           4932
 12610493937103 |           5176
 12610493937104 |           4740
 12610493937105 |           5063
 12610493937106 |           4814
 12610493937107 |           4980
 12610493937108 |           4846
 12610493937109 |           4903
 12610493937201 |           4885
 12610493937202 |           4755
 12610493937203 |           5180
 12610493937204 |           4597
 12610493937205 |           4850
 12610493937301 |           4991
 12610493937302 |           4825
 12610493937303 |           4857
 12610493937304 |           5214
 12610493937305 |           5168
 12610493937306 |           4717
 12610493937411 |           4934
 12610493937412 |           5046
 12610493937413 |           5057
 12610493937414 |           4879
 12610493937421 |           4850
 12610493937422 |           4869
 12610493937423 |           4627
 12610493937424 |           4544
 12610493937425 |           4643
 12610493937426 |           4633
 12610493937427 |           4495
